userName,Rating,ReviewDate,ReviewText,SentimentScore,SentimentCategory,SentimentBucket
Pengguna Google,5,2020-01-24 18:30:37,Good,0.4404,Positive,0.0 to 0.49
Pengguna Google,5,2020-01-24 16:11:22,Sip ok,0.296,Positive,0.0 to 0.49
Pengguna Google,5,2020-01-22 08:50:37,Wow... Banyak untung nya...👍👍👍👍👍👍👍,0.5859,Positive,0.5 to 1.0
Pengguna Google,5,2020-01-21 18:53:42,Good,0.4404,Positive,0.0 to 0.49
Pengguna Google,5,2020-01-21 11:16:26,Ok,0.296,Positive,0.0 to 0.49
Pengguna Google,5,2020-01-20 20:47:35,Good application,0.4404,Positive,0.0 to 0.49
Pengguna Google,1,2020-01-17 01:48:36,"Beli tiket terang fajar di redbus via tf bank, tiket gak muncul, pembayaran berhasil duit sudah masuk tapi di pemberitahuan nya pembayaran gagal. Minta bantuan trs disaranin complain dan lampirkan bukti lewat gmail. Fix gak ada respon sama sekali dan uang ketelan gtu ajh..",-0.3612,Negative,-0.49 to 0.0
Pengguna Google,5,2020-01-16 11:49:08,good aplication,0.4404,Positive,0.0 to 0.49
Pengguna Google,1,2020-01-16 08:46:53,"Aplikasi gila penipu gada koordinasi sama sekali sama PO busnya nggak lagi2 deh pesen lewat aplikasi sialan ini, hangus doang tiketnya",-0.5574,Negative,-1.0 to -0.5
Pengguna Google,4,2020-01-15 09:10:34,"Inconfinience fee terlalu mahal, dapat bonus dompet jadi ga kerasa",0.5423,Positive,0.5 to 1.0
Pengguna Google,5,2020-01-15 08:53:35,Good,0.4404,Positive,0.0 to 0.49
Pengguna Google,5,2020-01-13 15:50:58,"Banyak penawaran menarik ,, makin sering brngkt, makin sering dpt bonus",0.5423,Positive,0.5 to 1.0
Pengguna Google,5,2020-01-12 16:02:13,"Tjakeppp .. promo nya okehh... pesan tiket Jurusan kalideres jakarta- Bandar Jaya lampung,, Simple,, mudah,, harga tiket murah.. dengan P.O Sinar Jaya... Thanks red bus... thanks sinar jaya",0.296,Positive,0.0 to 0.49
Pengguna Google,5,2020-01-12 12:53:48,Good,0.4404,Positive,0.0 to 0.49
Pengguna Google,5,2020-01-12 08:51:33,Good apl,0.4404,Positive,0.0 to 0.49
Pengguna Google,5,2020-01-11 21:29:43,Love it....,0.6369,Positive,0.5 to 1.0
Pengguna Google,5,2020-01-11 16:29:46,Top,0.2023,Positive,0.0 to 0.49
Pengguna Google,5,2020-01-11 13:30:19,good,0.4404,Positive,0.0 to 0.49
Pengguna Google,1,2020-01-11 08:58:32,"Aplikasi nya cukup bagus sayang sekali, customer care nya tidak sebagus aplikasinya",0.4939,Mixed Negative,0.0 to 0.49
Pengguna Google,5,2020-01-10 09:47:11,Cool !,0.3182,Positive,0.0 to 0.49
Pengguna Google,5,2020-01-09 22:40:18,ok sip,0.296,Positive,0.0 to 0.49
Pengguna Google,4,2020-01-09 21:15:01,Saya mau pesan tiket ke Padang panjang dari terminal jati jajar untuak tanggal 20januari dan saya baru mau coba beli tiket online takut no bangku yg sy pesan tak sesuai dengan yg sy dapat kan Mohon penjelasan ny biar saya yakin beli tiket di redbus trims,-0.296,Mixed Positive,-0.49 to 0.0
Pengguna Google,5,2020-01-08 15:34:57,Good Job. Diperbagus lagi ya layanan di redbus,0.4404,Positive,0.0 to 0.49
Pengguna Google,5,2020-01-08 11:37:31,"Good lah apk nya,,tpi uang di dompetku gabisa di pake sepenuhnya yah?",0.4404,Positive,0.0 to 0.49
Pengguna Google,5,2020-01-08 06:44:13,"Kata apa yg cocok menggambarkan aplikasi ini??Simple,Informatif,User Friendly. Lanjutkan redBus,itu Pengalaman saya. Semoga redBus makin berkembang dengan bergabung lebih banyak lagi Perusahaan Bus AKAP dari seluruh daerah INDONESIA jadi kami/saya sebagai pengguna transportasi umum(bus) bisa pergi kemana saja.dan Semoga kedepannya management dan developer aplikasi redBus tidak ada kendala dan memprioritaskan kenyamanan pengguna aplikasi. Thanks redBus.in Terimakasih redBus Indonesia.",0.7269,Positive,0.5 to 1.0
Pengguna Google,5,2020-01-06 23:59:48,"Pertama kali saya pesan tiket bus online. Sejauh ini cukup memuaskan. Meski pilihan PO busnya tidak sebanyak aplikasi sebelah, tapi PO bus yang terdaftar sudah terkenal. Semoga pelayanan dari PO busnya tidak mengecewakan.",-0.8957,Mixed Positive,-1.0 to -0.5
Pengguna Google,5,2020-01-06 18:49:54,Good,0.4404,Positive,0.0 to 0.49
Pengguna Google,5,2020-01-06 13:04:25,"""good"" itulah kesan pertama saya pesan tiket bus di resbus... walau awalnya sempat ragu karena review di aplikasi banyak yang kecewa... saya tetap mencoba memberanikan diri Pesan tiket medali mas dari Madiun ke Pulogebang via redbus... bus terjadwal sampai di tujuan jam 06.00 pagi tapi ternyata jam 03.30 sudah sampai... Fasilitas bus juga lengkap dari mulai toilet,smoking area,servis makan dan Snack... Crew juga ramah... Sukses resbus.. sukses juga untuk PO.Mendali Mas...",0.4404,Positive,0.0 to 0.49
Pengguna Google,5,2020-01-06 12:43:22,ok,0.296,Positive,0.0 to 0.49
Pengguna Google,5,2020-01-05 21:27:18,Harga selalu termurah dan bonus mantap,0.5423,Positive,0.5 to 1.0
Pengguna Google,1,2020-01-05 08:05:03,1. Gagal berangkat karena PO libur pas hari keberangkatan 2. Konfirmasi ke redbus diproses 30-60 menit Ditelpon tidak ada kejelasan mau di refund atau diganti tiket 3. Sampai besoknya tidak ada konfirmasi lagi saya hubungi redbus saya minta refund saja taoi hasilnya zonk konfirmasi di Email katanya tapi tidak email masuk satupun Udah lah belum siap PO di negeri ini kalau mau beli online itu. Ga usah kalian sok sok an ngasih kemudahan tapi jadinya tambah bikin rugi orang lain.,-0.5574,Negative,-1.0 to -0.5
Pengguna Google,5,2020-01-04 22:08:54,"Pertama pesan mudik lebaran 2019,jd gampang, ngak perlu antri, good deh pokoknya...., kekurangan nya, saat saya pesan utk balik ke jkt, pas sdh transfer ternyata tiketnya habis, dan pengembalian dananya memakan waktu terlalu lm (seminggu), jd kita hrs mengeluarkan dana kembali utk plg ke jkt, next tolong diperbaiki ya utk pelayanannya........",0.4404,Positive,0.0 to 0.49
Pengguna Google,1,2020-01-04 21:48:18,"Saya edit ulasan saya sebelumnya, tidak ada kordinasi yg jelas antara red bus dan operator bus, kita hrs make sure lagi tiket kita dan pilihan bus kita Krn kalo tidak bisa2 gak jadi berangkat. Bukan masalah refundnya tp waktu yg terbuang sia2, murah kalo gak sesuai dgn harapan buat apa. Masih berantakan manajemen red bus dan operator bus, dari soal tiket dan titik keberangkatan yg gak jelas.",0.3182,Mixed Negative,0.0 to 0.49
Pengguna Google,5,2020-01-04 21:20:45,Aplikasi ok,0.296,Positive,0.0 to 0.49
Pengguna Google,4,2020-01-04 12:56:03,Ok,0.296,Positive,0.0 to 0.49
Pengguna Google,4,2020-01-02 17:43:08,Good,0.4404,Positive,0.0 to 0.49
Pengguna Google,1,2020-01-02 14:24:49,Aplikasi sampah tiket tidak sesuai di lapangan di terlantarakan karena ga bisa berangkat tidak sesuai iklan. Fan pengembalian dana ribet lama vcustomerservis ga sopan,0.3182,Mixed Negative,0.0 to 0.49
Pengguna Google,1,2020-01-02 12:06:51,"Moment of truth yg sangat membekas,,,klo baik pasti selanjutnya pasti baik...tp klo dkcewakan selanjutnya g akan dpakai lagi...tx",0.3182,Mixed Negative,0.0 to 0.49
Pengguna Google,5,2020-01-01 15:51:41,Trima kasih redBus Sy beserta keluarga dpt tiket gratis dr voucher lokal guide Pulkam gratis.. wkwkwkwk 👍,0.1027,Positive,0.0 to 0.49
Pengguna Google,5,2020-01-01 10:56:50,good,0.4404,Positive,0.0 to 0.49
Pengguna Google,5,2019-12-31 13:58:58,Good,0.4404,Positive,0.0 to 0.49
Pengguna Google,5,2019-12-31 09:31:35,Good,0.4404,Positive,0.0 to 0.49
Pengguna Google,1,2019-12-31 06:48:37,Jam kebrktnya berbeda di aplikasi. Sy dateng ke pull bissny jam 11 dan kara pullny karena bis tambahan jadi memang brkt jam 5 sore bisa diliat nomor bisnya ade E diujung. Gila aj gw mah berpatokan sm jam di aplikasi dan e-tiketny. Sy complaint ke red buss cs ny bilang ada keterlambatan karena macet. Kalau BOHONG HARUS KOMPAK donk. Mengecewakan,-0.5719,Negative,-1.0 to -0.5
Pengguna Google,5,2019-12-30 21:37:38,"good, terim kasih. sering2 voucher bossque",0.4404,Positive,0.0 to 0.49
Pengguna Google,5,2019-12-30 20:39:29,Sangat mudah & ok,0.296,Positive,0.0 to 0.49
Pengguna Google,5,2019-12-30 15:43:18,Ok,0.296,Positive,0.0 to 0.49
Pengguna Google,5,2019-12-30 15:22:17,Ok banget,0.296,Positive,0.0 to 0.49
Pengguna Google,5,2019-12-30 13:18:10,Good,0.4404,Positive,0.0 to 0.49
Pengguna Google,2,2019-12-30 12:56:37,"Busnya masih sedikit, klo dibandinkan aplikasi tetangga, mohon lebih ditingkatkan lagi pilihan busnya thanks",0.4404,Mixed Negative,0.0 to 0.49
Pengguna Google,5,2019-12-30 08:22:57,Good,0.4404,Positive,0.0 to 0.49
Pengguna Google,5,2019-12-30 08:13:04,So far so good,0.6213,Positive,0.5 to 1.0
Pengguna Google,5,2019-12-29 23:57:22,good,0.4404,Positive,0.0 to 0.49
Pengguna Google,5,2019-12-29 21:26:32,"Alhamdulillah pertama kali tau aplikasi i i setelah jadi google local guides dan dapat promo, Alhamdulillah suka sama pelayanannya bagus pisan, walau sempet kecewa karena bukan sinar jaya dan jadi dmi but no problem lah",-0.7469,Mixed Positive,-1.0 to -0.5
Pengguna Google,1,2019-12-29 20:38:05,"APLIKASI TAIII, TIDAK RECOMMEND SAMA SEKALI, SEMUA KODE PROMO TIDAK BISA DIPAKAI, LEBIH BAIK TRAVELOKA.. HATI2, BACA BACA JUGA PENILAIAN KRITIK YANG LAINNYA",0.3612,Mixed Negative,0.0 to 0.49
Pengguna Google,5,2019-12-29 16:17:38,Ok,0.296,Positive,0.0 to 0.49
Pengguna Google,4,2019-12-29 11:51:17,P.O Bus lain belum tersedia,-0.5574,Mixed Positive,-1.0 to -0.5
Pengguna Google,5,2019-12-29 01:49:24,"Tolong dong dikasih buat penarikan dana,masa bisa top up tapi ga bisa narik dana yang sudah masuk",0.2023,Positive,0.0 to 0.49
Pengguna Google,1,2019-12-29 01:14:02,Tertulis 96 bis di temukan tapi di tungguin ngga muncul muncul tiket po bisnya maunya apa si #kecewa,-0.5574,Negative,-1.0 to -0.5
Pengguna Google,5,2019-12-28 17:16:50,Top,0.2023,Positive,0.0 to 0.49
Pengguna Google,5,2019-12-28 15:20:28,PO Bus nya di tambah ya.,-0.5574,Mixed Positive,-1.0 to -0.5
Pengguna Google,5,2019-12-28 06:19:08,Mempermudah dan pelayanan ok,0.296,Positive,0.0 to 0.49
Pengguna Google,5,2019-12-28 06:17:32,Ok,0.296,Positive,0.0 to 0.49
Pengguna Google,1,2019-12-28 04:57:21,"Saya sudah sampai di terminal, namun sampai disana petugas Akas bilang tidak melayani penjualan online, katanya tidak berlaku pembelian online dan disarankan jangan beli online lagi,akhirnya saya terpaksa beli tiket baru.Sudah menghubungi call center redbus cuma dikasih no telp untuk saya hubungi, saya telpon ke no tsb tidak diangkat, saya wa juga cuma di read doang, tanpa ada alasan. Sangat menyesal beli tiket di redbus, padahal ini pengalaman pertama saya untuk beli via redbus. buruk sekali",-0.5267,Negative,-1.0 to -0.5
Pengguna Google,1,2019-12-28 02:00:09,Download app nya stuck di 93%,-0.25,Negative,-0.49 to 0.0
Pengguna Google,5,2019-12-28 01:22:17,Ok,0.296,Positive,0.0 to 0.49
Pengguna Google,5,2019-12-27 16:15:32,ok,0.296,Positive,0.0 to 0.49
Pengguna Google,5,2019-12-27 13:56:20,Best,0.6369,Positive,0.5 to 1.0
Pengguna Google,4,2019-12-27 10:23:29,Nice,0.4215,Positive,0.0 to 0.49
Pengguna Google,5,2019-12-27 08:48:00,Jangan lupa sebelum mendaftar aplikasi nya pakai refferal punyaku ya ( red7wpon ) The best apps buat pesan bus untuk perjalanan Travelling kita nih guys. TerimaKasih. :):):),0.6369,Positive,0.5 to 1.0
Pengguna Google,5,2019-12-26 01:42:44,"Mantap,banyak diskon.gak miskom juga sama PO.👍👍",-0.5574,Mixed Positive,-1.0 to -0.5
Pengguna Google,3,2019-12-26 00:47:07,Kenapa saat akan membayar tidak ada pilihan pembayaran melalui ovo? Apa sudah tidak bekerjasama dengan ovo lgi ? Pdhal sangat membantu ketika kartu debit atau credit card bermasalah,0.3818,Mixed Positive,0.0 to 0.49
Pengguna Google,5,2019-12-25 16:55:51,Good,0.4404,Positive,0.0 to 0.49
Pengguna Google,1,2019-12-25 15:32:34,"Pengalaman pertama menggunakan redbus sangat sangat mengecewakan, saya tidak rekomendasikan pake aplikasi ini. Saya pesan tiket bus pahala kencana tujuan bogor jogja, tertulis jelas keberangkatan terminal sukasari bogor jam 13.20. Tetapi setelah saya cek in, ternyata kata petugasnya ga ada bus dari bogor langsung menuju jogja jadi saya harus transit dulu di kampung rambutan.. Itupun sampe kampung rambutan mesti nunggu berjam jam sampe sore, membuang buang waktu saya. Mohon maaf kasih bintang 1.",-0.3612,Negative,-0.49 to 0.0
Pengguna Google,5,2019-12-25 13:27:33,Ok,0.296,Positive,0.0 to 0.49
Pengguna Google,5,2019-12-24 21:43:49,Ok,0.296,Positive,0.0 to 0.49
Pengguna Google,1,2019-12-24 19:56:32,"Karena tak ada kontrol, banyak bus yg gak layak namun gak bisa di cancel, seperti PO Santosa.layanan buruk .jangan pernah pesan busnya parah AC panas interior parah ada kecoak..",-0.6808,Negative,-1.0 to -0.5
Pengguna Google,5,2019-12-24 11:09:51,Good promo baik mantan saya kerja disini tolong di jaga,0.4404,Positive,0.0 to 0.49
Pengguna Google,5,2019-12-23 13:17:43,Ok,0.296,Positive,0.0 to 0.49
Pengguna Google,4,2019-12-23 11:12:50,"Pengen coba naik bus lintas jawa, yg mau daftar silahkan masukan kode REDVUQHI biar bisa dpt point, thanks",0.4404,Positive,0.0 to 0.49
Pengguna Google,5,2019-12-22 22:35:42,Good,0.4404,Positive,0.0 to 0.49
Pengguna Google,1,2019-12-22 20:03:07,"Baru sekali sudah kecewa bangettt,pesan travel di suruh pindah ke bus tanpa ada pemberitahuan ...mendadak pas sore datang kekantor pusat baru ada pemberitahuan bahwa travel penuh...koq bisa kwkkwkwkw mau marah gimana ...gak marah nanti yo ketraluan saya disuruh duduk di bangku darurat harga 260 harga travel dipotong 220 maaf pak bos redbus dibus lain sdh executif 220 ada kamar mandi dll disini apa ? Gak ada apa2 nya pake bus pariwisata. jamnya gak tepat brangkatnya bilang jam 5 sd jam 8.30👎",-0.3612,Negative,-0.49 to 0.0
Pengguna Google,5,2019-12-22 16:17:59,Ok,0.296,Positive,0.0 to 0.49
Pengguna Google,2,2019-12-22 14:18:15,Ini ulasan jujur...Kalau siap pusing dan kecewa silahkan download aplikasi ini.. penggunaan aplikasi g ada masalah pemesanan juga berhasil.. Udah pesan jadwal jam 12 siang sampai jam 2 sore g ada kejelasan masalah armadanya.. Ditanyakan ke agen disuruh telpon langsung karena pesan online.. Pelayanan yang sangat mengecewakan... Sudah hub pihak redbus ada feedback tapi juga diminta suruh menunggu tanpa kejelasan.. Pihak agen pun seolah2 lepas tangan... Ckckck koordinasi dengan PO bus kurang baik.,-0.7269,Negative,-1.0 to -0.5
Pengguna Google,5,2019-12-22 13:29:34,Ok,0.296,Positive,0.0 to 0.49
Pengguna Google,1,2019-12-22 09:50:30,Pas refund dikasih link buat isi data lah udh diketik no rek udh bener selalu gk valid .. Ini gmna sih min ? Mw niat refund gk?,-0.296,Negative,-0.49 to 0.0
Pengguna Google,5,2019-12-21 15:06:30,Great discount,0.6249,Positive,0.5 to 1.0
Pengguna Google,5,2019-12-21 03:06:37,Ok,0.296,Positive,0.0 to 0.49
Pengguna Google,2,2019-12-21 02:01:46,ERROR atau kenapa sih ni aplikasi? Kok saya gak bisa membuat tempahan /boking bus sih ?😈 Ribet,-0.4019,Negative,-0.49 to 0.0
Pengguna Google,4,2019-12-20 20:28:37,Aplikasinya mudah. Dapat bonus dari Google Local Guide. Pengalaman naik busnya akan diupdate lagi..,0.5423,Positive,0.5 to 1.0
Pengguna Google,5,2019-12-20 16:11:16,Top,0.2023,Positive,0.0 to 0.49
Pengguna Google,1,2019-12-20 13:45:59,Gagal terus pas klik bus nya... Aplikasi error,-0.4019,Negative,-0.49 to 0.0
Pengguna Google,1,2019-12-20 12:31:21,Banyak error kampret,-0.4019,Negative,-0.49 to 0.0
Pengguna Google,5,2019-12-20 07:32:11,Ok,0.296,Positive,0.0 to 0.49
Pengguna Google,5,2019-12-19 21:53:49,Ok,0.296,Positive,0.0 to 0.49
Pengguna Google,3,2019-12-19 20:34:50,ok,0.296,Mixed Positive,0.0 to 0.49
Pengguna Google,5,2019-12-19 18:26:11,Mau pergi2 sekarang ndak perlu Repot2 cukup pakai aplikasi RedBus langsung dapet tiket nya udah gitu harganya terjangkau PLUS ADA BONUS nya ...pokok nya Reccomended banget dech,0.5423,Positive,0.5 to 1.0
Pengguna Google,5,2019-12-19 13:45:48,Ok bgt,0.296,Positive,0.0 to 0.49
Pengguna Google,5,2019-12-19 11:21:06,Ok,0.296,Positive,0.0 to 0.49
Pengguna Google,5,2019-12-18 21:17:25,"Permudah kami banget. Tapi time run out terus, sampai kursi habis. Jadi reschedule besoknya deh. Tapi untuk saat ini gpp deh. Thanks",0.4404,Positive,0.0 to 0.49
Pengguna Google,5,2019-12-18 21:14:12,ok,0.296,Positive,0.0 to 0.49
Pengguna Google,5,2019-12-18 20:37:28,Okay,0.2263,Positive,0.0 to 0.49
Pengguna Google,1,2019-12-18 20:14:47,Gk bisa ngapa-ngapain bus gk ada trus loading trus error gk tau knpa.. di web bisa tapi di oper ke aplikasi jadi gk bisa,-0.4019,Negative,-0.49 to 0.0
Pengguna Google,4,2019-12-18 15:48:53,Ok sih,0.296,Positive,0.0 to 0.49
Pengguna Google,5,2019-12-18 15:20:02,Good,0.4404,Positive,0.0 to 0.49
Pengguna Google,5,2019-12-18 14:51:16,Nice,0.4215,Positive,0.0 to 0.49
Pengguna Google,4,2019-12-18 11:42:30,"Cukup ok, tapi kadang gagal transaksi",0.296,Positive,0.0 to 0.49
Pengguna Google,5,2019-12-17 21:10:59,"Banyak promo, banyak potongan.. Good ☺",0.4404,Positive,0.0 to 0.49
Pengguna Google,1,2019-12-17 21:04:38,"Redbus jan*ok saya pesan tiket malah ga di kasih, nunggu 30 menit lebih malah lebih dari 5 jam cok 5 jam kontlo emang gw selalu pegang hp mikir dong gak pintar emang nih costumer care di tlf ga diangkat cok cok cok jancokkkk uang mau di kembalikan tapi g ada tanda tanda tanya rekening gw butuh tiket cok bukan maaf mikir kontlo otak udang udah kecil kuning lagi",0.4939,Mixed Negative,0.0 to 0.49
Pengguna Google,5,2019-12-17 17:53:27,Good app,0.4404,Positive,0.0 to 0.49
Pengguna Google,5,2019-12-17 12:18:38,"Membuat perjalanan ku semakin, thanks for redbus",0.4404,Positive,0.0 to 0.49
Pengguna Google,5,2019-12-17 11:47:18,"Lebih banyak diskonnya, dapat cash back, harganya asli di tampilkan tanpa tambahan (markup), mungkin perlu di tampilkan view busnya supaya tau seperti apa interior & exterior busnya. Sudah saya share ke teman & di install, tapi saya gak dapat cash back. Thanks",0.6249,Positive,0.5 to 1.0
Pengguna Google,5,2019-12-17 00:31:14,Good,0.4404,Positive,0.0 to 0.49
Pengguna Google,5,2019-12-16 17:58:39,Ok,0.296,Positive,0.0 to 0.49
Pengguna Google,5,2019-12-16 17:39:36,Good,0.4404,Positive,0.0 to 0.49
Pengguna Google,5,2019-12-16 15:26:21,Good👍👍👍,0.4404,Positive,0.0 to 0.49
Pengguna Google,5,2019-12-16 12:46:53,Ok skali,0.296,Positive,0.0 to 0.49
Pengguna Google,2,2019-12-15 00:08:23,Good,0.4404,Mixed Negative,0.0 to 0.49
Pengguna Google,5,2019-12-14 13:01:53,Pembelian super cepat dan sangat memuaskan,0.5994,Positive,0.5 to 1.0
Pengguna Google,5,2019-12-14 10:59:55,Ok,0.296,Positive,0.0 to 0.49
Pengguna Google,5,2019-12-14 04:48:44,"Sangat membantu. Thanks redBus, Good luck",0.8316,Positive,0.5 to 1.0
Pengguna Google,5,2019-12-13 10:38:10,Ok,0.296,Positive,0.0 to 0.49
Pengguna Google,5,2019-12-13 10:01:04,Very good,0.4927,Positive,0.0 to 0.49
Pengguna Google,5,2019-12-13 06:40:50,Aplikasi ini memudahkan perjalanan.. Tinggal klik sampai deh tujuan. Dapat discount lg.. wow...,0.5859,Positive,0.5 to 1.0
Pengguna Google,4,2019-12-12 16:01:08,Ok,0.296,Positive,0.0 to 0.49
Pengguna Google,5,2019-12-11 18:02:49,Top,0.2023,Positive,0.0 to 0.49
Pengguna Google,1,2019-12-09 13:30:52,Knp saat isi no KTP di bus sinar jaya g bs ktp invalid padahal no KTP sudah benar,-0.5267,Negative,-1.0 to -0.5
Pengguna Google,2,2019-12-08 15:57:14,No ktp tidak valid terus menerus.. Jadi gimna mau pesen tiket nyaa..,-0.296,Negative,-0.49 to 0.0
Pengguna Google,2,2019-12-08 14:15:35,"Ternyata aplikasi bosok, masa mau pesan error terus-terusan.",-0.4019,Negative,-0.49 to 0.0
Pengguna Google,5,2019-12-08 10:33:25,"Aplikasi nya keren, mempermudah dalam pembelian tiket tanpa harus mengantri dan bisa pilih tempat duduk. Recommended",0.2023,Positive,0.0 to 0.49
Pengguna Google,5,2019-12-07 13:17:21,"Ok ,",0.296,Positive,0.0 to 0.49
Pengguna Google,1,2019-12-07 12:57:14,Tolong di perbaiki masa setiap mau pesan pas masukin no KTP ada pemberitahuan '' Please enter vailid input'' padalan udah bener,0.0258,Negative,0.0 to 0.49
Pengguna Google,5,2019-12-05 20:24:34,Good,0.4404,Positive,0.0 to 0.49
Pengguna Google,5,2019-12-05 11:38:26,Good banyak promo,0.4404,Positive,0.0 to 0.49
Pengguna Google,5,2019-12-04 19:01:20,good,0.4404,Positive,0.0 to 0.49
Pengguna Google,1,2019-12-03 22:58:21,Pengalaman yang buruk. Di tanggal dan jam keberangktan ternyata busnya tidak operasi/tidak ada bus (PO.PUTERA MULYA). Seharusnya saya berangkat ke kebumen jam 14.30 dr pondok pinang. Saya sdh d pondok pinang jam 13.40 langsung ke agen bus PO.PUTERA MULYA bermaksud konfirmasi kode booking tiket. Tetapi saya dpt informasi dr agen bahwa bus tersebut tidak melayani. Seharusnya ada pemberitahuan dr pihak PO. PUTERA MULYA atau RED BUS maksimal H-1 perihal tidak adanya bus tersebut. SANGAT MENGECEWAKAN,-0.5574,Negative,-1.0 to -0.5
Pengguna Google,5,2019-12-02 16:45:48,Good,0.4404,Positive,0.0 to 0.49
Pengguna Google,3,2019-12-02 00:03:54,"Yg kami perlu adalah PERBAIKAN , terutama masalah OTP punya saya ERROR mulu.. Percuma dong program referalnya. Maaf saya kecewa .",-0.4019,Mixed Negative,-0.49 to 0.0
Pengguna Google,5,2019-12-01 22:11:40,Ok,0.296,Positive,0.0 to 0.49
Pengguna Google,5,2019-12-01 21:14:45,I love it,0.6369,Positive,0.5 to 1.0
Pengguna Google,4,2019-12-01 17:21:40,Lumayan ok,0.296,Positive,0.0 to 0.49
Pengguna Google,1,2019-11-30 20:10:04,Aplikasi ngentot masa Cibitung Pemalang yg 70 jadi 340 yg bener aja low goblok aplikasi haram jadah nih....,-0.2732,Negative,-0.49 to 0.0
